Id,Style
1605,American IPA
1606,American Pale Ale
1607,American IPA
1608,American Pale Ale
1609,American Pale Ale
1610,American IPA
1611,American Amber Ale
1612,Saison
1613,American IPA
1614,American Amber Ale
1615,American IPA
1616,American IPA
1617,Witbier
1618,American IPA
1619,American IPA
1620,Saison
1621,American IPA
1622,American IPA
1623,Blonde Ale
1624,American IPA
1625,American IPA
1626,American IPA
1627,American IPA
1628,American IPA
1629,American Light Lager
1630,Saison
1631,American IPA
1632,American IPA
1633,American Pale Ale
1634,American IPA
1635,American Stout
1636,American Light Lager
1637,American Pale Ale
1638,American Stout
1639,American Light Lager
1640,Blonde Ale
1641,American Pale Ale
1642,American IPA
1643,Imperial IPA
1644,Saison
1645,American Pale Ale
1646,Saison
1647,American Amber Ale
1648,American Light Lager
1649,American Pale Ale
1650,American Pale Ale
1651,American Stout
1652,American IPA
1653,Irish Red Ale
1654,Irish Red Ale
1655,American Brown Ale
1656,American IPA
1657,Saison
1658,American Brown Ale
1659,Saison
1660,American Stout
1661,American IPA
1662,American IPA
1663,Saison
1664,American Amber Ale
1665,American IPA
1666,Blonde Ale
1667,American Pale Ale
1668,American IPA
1669,American Stout
1670,Blonde Ale
1671,American Brown Ale
1672,American IPA
1673,American Pale Ale
1674,Witbier
1675,American Pale Ale
1676,American Pale Ale
1677,American Pale Ale
1678,American Stout
1679,American Pale Ale
1680,American Pale Ale
1681,American IPA
1682,American Pale Ale
1683,American Brown Ale
1684,American IPA
1685,American Light Lager
1686,American IPA
1687,American Pale Ale
1688,American IPA
1689,American Pale Ale
1690,American IPA
1691,American IPA
1692,American Amber Ale
1693,Witbier
1694,American IPA
1695,Irish Red Ale
1696,American IPA
1697,American Pale Ale
1698,American Pale Ale
1699,American Light Lager
1700,American Brown Ale
1701,American IPA
1702,American IPA
1703,American Light Lager
1704,American IPA
1705,American IPA
1706,Blonde Ale
1707,American Brown Ale
1708,American IPA
1709,American IPA
1710,Imperial IPA
1711,American Amber Ale
1712,American Pale Ale
1713,American IPA
1714,American IPA
1715,American IPA
1716,American IPA
1717,American IPA
1718,American Pale Ale
1719,American IPA
1720,American Pale Ale
1721,American Pale Ale
1722,American IPA
1723,American Amber Ale
1724,American Amber Ale
1725,Witbier
1726,American Pale Ale
1727,Saison
1728,American Stout
1729,American IPA
1730,American IPA
1731,American Stout
1732,American Pale Ale
1733,Blonde Ale
1734,American Pale Ale
1735,American IPA
1736,Blonde Ale
1737,American IPA
1738,Imperial IPA
1739,American IPA
1740,American IPA
1741,American IPA
1742,American IPA
1743,American Pale Ale
1744,American Pale Ale
1745,American Pale Ale
1746,American Pale Ale
1747,American Pale Ale
1748,American Pale Ale
1749,American Pale Ale
1750,American Pale Ale
1751,American IPA
1752,American Pale Ale
1753,American Stout
1754,American Pale Ale
1755,American Pale Ale
1756,American Pale Ale
1757,American Amber Ale
1758,Imperial IPA
1759,American Pale Ale
1760,American Pale Ale
1761,American IPA
1762,American Brown Ale
1763,American IPA
1764,Saison
1765,American IPA
1766,American IPA
1767,American Pale Ale
1768,American Brown Ale
1769,American Amber Ale
1770,American Pale Ale
1771,Witbier
1772,Saison
1773,American Pale Ale
1774,American IPA
1775,American IPA
1776,American Brown Ale
1777,American Light Lager
1778,Irish Red Ale
1779,Witbier
1780,American Amber Ale
1781,American IPA
1782,Irish Red Ale
1783,Blonde Ale
1784,American Stout
1785,American Stout
1786,American IPA
1787,American Pale Ale
1788,American Light Lager
1789,American Stout
1790,American IPA
1791,American Pale Ale
1792,Imperial IPA
1793,American Pale Ale
1794,American Pale Ale
1795,American Light Lager
1796,Saison
1797,American IPA
1798,American Light Lager
1799,American Light Lager
1800,American Amber Ale
1801,American IPA
1802,American IPA
1803,Blonde Ale
1804,American IPA
1805,American IPA
1806,American IPA
1807,Imperial IPA
1808,American Pale Ale
1809,American Pale Ale
1810,Irish Red Ale
1811,American Pale Ale
1812,American IPA
1813,Irish Red Ale
1814,American IPA
1815,American IPA
1816,American Pale Ale
1817,American Pale Ale
1818,American Pale Ale
1819,American IPA
1820,American Pale Ale
1821,American IPA
1822,Imperial IPA
1823,American Pale Ale
1824,American IPA
1825,American IPA
1826,Irish Red Ale
1827,American IPA
1828,Saison
1829,American Pale Ale
1830,Imperial IPA
1831,Saison
1832,American IPA
1833,Imperial IPA
1834,Blonde Ale
1835,Saison
1836,American Pale Ale
1837,American Brown Ale
1838,American IPA
1839,American IPA
1840,American IPA
1841,Saison
1842,American IPA
1843,American IPA
1844,American IPA
1845,American Pale Ale
1846,American IPA
1847,American IPA
1848,American Pale Ale
1849,American IPA
1850,American Light Lager
1851,American Brown Ale
1852,American Pale Ale
1853,American IPA
1854,American IPA
1855,American Pale Ale
1856,American Pale Ale
1857,Witbier
1858,American IPA
1859,American IPA
1860,American IPA
1861,American IPA
1862,American Pale Ale
1863,Imperial IPA
1864,American IPA
1865,American Pale Ale
1866,American Brown Ale
1867,Saison
1868,American Pale Ale
1869,American Pale Ale
1870,American Pale Ale
1871,American IPA
1872,American IPA
1873,American Light Lager
1874,American IPA
1875,American IPA
1876,American Pale Ale
1877,American Pale Ale
1878,American IPA
1879,American IPA
1880,Blonde Ale
1881,Blonde Ale
1882,American IPA
1883,American Stout
1884,Witbier
1885,Witbier
1886,American Pale Ale
1887,American IPA
1888,American IPA
1889,Witbier
1890,American Pale Ale
1891,American IPA
1892,American Stout
1893,American IPA
1894,American Stout
1895,American Amber Ale
1896,American Stout
1897,American IPA
1898,American IPA
1899,American IPA
1900,American Pale Ale
1901,Imperial IPA
1902,American Stout
1903,American Pale Ale
1904,Witbier
1905,Saison
1906,American Amber Ale
1907,Imperial IPA
1908,American Light Lager
1909,American IPA
1910,American Pale Ale
1911,American Stout
1912,American IPA
1913,American Pale Ale
1914,American IPA
1915,American Light Lager
1916,American IPA
1917,American IPA
1918,American Light Lager
1919,Irish Red Ale
1920,American Brown Ale
1921,Saison
1922,American Pale Ale
1923,American Stout
1924,American IPA
1925,American Pale Ale
1926,American Pale Ale
1927,Witbier
1928,American IPA
1929,American IPA
1930,American Pale Ale
1931,American IPA
1932,American Pale Ale
1933,American IPA
1934,American IPA
1935,American IPA
1936,Witbier
1937,American IPA
1938,American IPA
1939,Imperial IPA
1940,Saison
1941,American Light Lager
1942,American IPA
1943,American IPA
1944,American IPA
1945,American IPA
1946,American IPA
1947,American IPA
1948,American IPA
1949,American IPA
1950,American IPA
1951,Witbier
1952,American Pale Ale
1953,American IPA
1954,American IPA
1955,Irish Red Ale
1956,Irish Red Ale
1957,American IPA
1958,American IPA
1959,American IPA
1960,American IPA
1961,American Pale Ale
1962,American IPA
1963,American Pale Ale
1964,American Pale Ale
1965,American IPA
1966,American IPA
1967,American Pale Ale
1968,American IPA
1969,American Brown Ale
1970,American IPA
1971,American IPA
1972,Blonde Ale
1973,Blonde Ale
1974,Saison
1975,American IPA
1976,American Pale Ale
1977,American Light Lager
1978,American Pale Ale
1979,American Pale Ale
1980,American IPA
1981,American IPA
1982,American Light Lager
1983,Irish Red Ale
1984,American IPA
1985,American Brown Ale
1986,American IPA
1987,American Pale Ale
1988,Blonde Ale
1989,American IPA
1990,American IPA
1991,American Pale Ale
1992,Imperial IPA
1993,American IPA
1994,American IPA
1995,American IPA
1996,American IPA
1997,American IPA
1998,American IPA
1999,Blonde Ale
2000,American IPA
2001,American Pale Ale
2002,American IPA
2003,American Pale Ale
2004,American Stout
2005,American Pale Ale
2006,American Amber Ale
2007,American IPA
2008,American IPA
2009,American IPA
2010,American Pale Ale
2011,American IPA
2012,Imperial IPA
2013,American IPA
2014,Irish Red Ale
2015,American IPA
2016,American IPA
2017,American IPA
2018,American Pale Ale
2019,American IPA
2020,American IPA
2021,Saison
2022,Blonde Ale
2023,American IPA
2024,Saison
2025,American IPA
2026,American Pale Ale
2027,American Light Lager
2028,American IPA
2029,American IPA
2030,American Amber Ale
2031,American Amber Ale
2032,Imperial IPA
2033,American Pale Ale
2034,Blonde Ale
2035,American Pale Ale
2036,American IPA
2037,American Brown Ale
2038,Saison
2039,American IPA
2040,American IPA
2041,Saison
2042,American IPA
2043,American IPA
2044,American Pale Ale
2045,American Pale Ale
2046,American Pale Ale
2047,American IPA
2048,American IPA
2049,American IPA
2050,American Pale Ale
2051,American IPA
2052,American Light Lager
2053,Saison
2054,American Pale Ale
2055,American Pale Ale
2056,American IPA
2057,American IPA
2058,American IPA
2059,American IPA
2060,Saison
2061,Blonde Ale
2062,American Pale Ale
2063,American IPA
2064,Witbier
2065,American IPA
2066,American Pale Ale
2067,American IPA
2068,American Pale Ale
2069,American Amber Ale
2070,American IPA
2071,American Pale Ale
2072,American IPA
2073,American IPA
2074,American IPA
2075,American Pale Ale
2076,American IPA
2077,American IPA
2078,American Amber Ale
2079,American IPA
2080,American IPA
2081,Blonde Ale
2082,American Light Lager
2083,American Pale Ale
2084,American IPA
2085,American IPA
2086,American Amber Ale
2087,American Light Lager
2088,American IPA
2089,American Stout
2090,American IPA
2091,American IPA
2092,American Brown Ale
2093,American Pale Ale
2094,American IPA
2095,American Pale Ale
2096,American Pale Ale
2097,American Stout
2098,American IPA
2099,American IPA
2100,American IPA
2101,American Pale Ale
2102,American Stout
2103,American Pale Ale
2104,American IPA
2105,American Pale Ale
2106,American IPA
2107,American Brown Ale
2108,Saison
2109,American IPA
2110,American IPA
2111,American Light Lager
2112,American Pale Ale
2113,American IPA
2114,American Brown Ale
2115,Saison
2116,American Pale Ale
2117,American IPA
2118,American Brown Ale
2119,American Light Lager
2120,American Pale Ale
2121,American IPA
2122,American IPA
2123,American IPA
2124,American Light Lager
2125,American IPA
2126,American Stout
2127,American IPA
2128,American Pale Ale
2129,American IPA
2130,American IPA
2131,Saison
2132,Saison
2133,American IPA
2134,American IPA
2135,American IPA
2136,American IPA
2137,American Pale Ale
2138,American IPA
2139,American IPA
2140,Imperial IPA
2141,Saison
2142,American IPA
2143,American Pale Ale
2144,American IPA
2145,American Pale Ale
2146,Irish Red Ale
2147,Saison
2148,American IPA
2149,American Amber Ale
2150,American IPA
2151,Witbier
2152,Blonde Ale
2153,American Pale Ale
2154,American IPA
2155,American IPA
2156,American Pale Ale
2157,Irish Red Ale
2158,Saison
2159,American Pale Ale
2160,American Pale Ale
2161,American Brown Ale
2162,American Stout
2163,American Pale Ale
2164,American Light Lager
2165,American Stout
2166,American IPA
2167,American Stout
2168,American IPA
2169,Saison
2170,American Pale Ale
2171,American IPA
2172,American IPA
2173,American IPA
2174,Blonde Ale
2175,American IPA
2176,Witbier
2177,American IPA
2178,American Pale Ale
2179,American Pale Ale
2180,American Pale Ale
2181,American Pale Ale
2182,American IPA
2183,Saison
2184,American IPA
2185,American Brown Ale
2186,American Stout
2187,American IPA
2188,Irish Red Ale
2189,Saison
2190,Imperial IPA
2191,American Pale Ale
2192,Blonde Ale
2193,American Pale Ale
2194,American Light Lager
2195,American IPA
2196,American Brown Ale
2197,American IPA
2198,American IPA
2199,Irish Red Ale
2200,American Stout
2201,American IPA
2202,American IPA
2203,American Pale Ale
2204,Witbier
2205,American Amber Ale
2206,American IPA
2207,Imperial IPA
2208,American Pale Ale
2209,American IPA
2210,American IPA
2211,American Pale Ale
2212,American Stout
2213,American IPA
2214,American IPA
2215,American Pale Ale
2216,American Pale Ale
2217,American IPA
2218,Blonde Ale
2219,American IPA
2220,Blonde Ale
2221,Irish Red Ale
2222,American Stout
2223,American IPA
2224,American Light Lager
2225,Imperial IPA
2226,American Pale Ale
2227,American IPA
2228,American IPA
2229,American IPA
2230,American IPA
2231,American Pale Ale
2232,American Brown Ale
2233,Irish Red Ale
2234,Saison
2235,American Light Lager
2236,American Pale Ale
2237,American IPA
2238,American IPA
2239,American Amber Ale
2240,American IPA
2241,American Stout
2242,Saison
2243,American Brown Ale
2244,Saison
2245,Imperial IPA
2246,American Stout
2247,American IPA
2248,American Pale Ale
2249,American Pale Ale
2250,Saison
2251,Blonde Ale
2252,American Pale Ale
2253,American Pale Ale
2254,Imperial IPA
2255,American IPA
2256,American IPA
2257,American IPA
2258,Saison
2259,Saison
2260,Witbier
2261,American Pale Ale
2262,American IPA
2263,American Stout
2264,American Pale Ale
2265,American IPA
2266,American Pale Ale
2267,American Stout
2268,American IPA
2269,American IPA
2270,American IPA
2271,American Amber Ale
2272,American IPA
2273,American Pale Ale
2274,Saison
2275,Irish Red Ale
2276,American IPA
2277,American IPA
2278,Blonde Ale
2279,American Light Lager
2280,American IPA
2281,American IPA
2282,Witbier
2283,American Pale Ale
2284,American IPA
2285,American IPA
2286,Imperial IPA
2287,Irish Red Ale
2288,American Pale Ale
2289,Witbier
2290,American IPA
2291,American Pale Ale
2292,American IPA
2293,American Pale Ale
2294,American Amber Ale
2295,American Brown Ale
2296,American IPA
2297,American IPA
2298,American Amber Ale
2299,American Amber Ale
2300,Saison
2301,Irish Red Ale
2302,Blonde Ale
2303,American Pale Ale
2304,American Amber Ale
2305,Blonde Ale
2306,American IPA
2307,American Pale Ale
2308,American IPA
2309,American Stout
2310,American IPA
2311,Imperial IPA
2312,American IPA
2313,American IPA
2314,American IPA
2315,American IPA
2316,Saison
2317,American Amber Ale
2318,Saison
2319,Irish Red Ale
2320,Witbier
2321,Saison
2322,American Pale Ale
2323,American Amber Ale
2324,American IPA
2325,American Pale Ale
2326,American Amber Ale
2327,American IPA
2328,American Pale Ale
2329,Witbier
2330,American IPA
2331,Irish Red Ale
2332,American Pale Ale
2333,American IPA
2334,American Stout
2335,American Pale Ale
2336,American Amber Ale
2337,American Pale Ale
2338,Blonde Ale
2339,American Pale Ale
2340,American IPA
2341,Witbier
2342,American IPA
2343,American IPA
2344,American IPA
2345,Saison
2346,American Light Lager
2347,Imperial IPA
2348,Saison
2349,American Amber Ale
2350,American Brown Ale
2351,Saison
2352,American Stout
2353,Irish Red Ale
2354,American Pale Ale
2355,Imperial IPA
2356,American Pale Ale
2357,American Pale Ale
2358,American Brown Ale
2359,American Pale Ale
2360,Saison
2361,American IPA
2362,American Pale Ale
2363,American Pale Ale
